ID,Incomplete,Demand-Type,Demand-Unit,Demand-Offset,Demand-Directional,LS1-Family,LS1-Theta_0,LS1-Theta_1,LS1-DamageStateWeights,LS2-Family,LS2-Theta_0,LS2-Theta_1,LS2-DamageStateWeights,LS3-Family,LS3-Theta_0,LS3-Theta_1,LS3-DamageStateWeights,LS4-Family,LS4-Theta_0,LS4-Theta_1,LS4-DamageStateWeights
LF.W1.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.18,0.65,,lognormal,0.29,0.65,,lognormal,0.51,0.65,,lognormal,0.77,0.65,0.97 | 0.03
LF.W2.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.26,0.65,,lognormal,0.56,0.65,,lognormal,1.15,0.65,,lognormal,2.08,0.65,0.97 | 0.03
LF.W2.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.2,0.65,,lognormal,0.35,0.65,,lognormal,0.64,0.65,,lognormal,1.13,0.65,0.97 | 0.03
LF.W2.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.23,0.65,,lognormal,0.48,0.65,,lognormal,0.75,0.65,0.97 | 0.03
LF.W2.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.19,0.65,,lognormal,0.37,0.65,,lognormal,0.6,0.65,0.97 | 0.03
LF.S1L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.19,0.65,,lognormal,0.31,0.65,,lognormal,0.64,0.65,,lognormal,1.49,0.65,0.92 | 0.08
LF.S1L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.15,0.65,,lognormal,0.22,0.65,,lognormal,0.42,0.65,,lognormal,0.8,0.65,0.92 | 0.08
LF.S1L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.17,0.65,,lognormal,0.3,0.65,,lognormal,0.48,0.65,0.92 | 0.08
LF.S1L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.22,0.65,,lognormal,0.38,0.65,0.92 | 0.08
LF.S1M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.26,0.65,,lognormal,0.62,0.65,,lognormal,1.43,0.65,0.95 | 0.05
LF.S1M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.21,0.65,,lognormal,0.44,0.65,,lognormal,0.82,0.65,0.95 | 0.05
LF.S1M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.18,0.65,,lognormal,0.29,0.65,,lognormal,0.49,0.65,0.95 | 0.05
LF.S1M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.14,0.65,,lognormal,0.23,0.65,,lognormal,0.39,0.65,0.95 | 0.05
LF.S1H.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.21,0.65,,lognormal,0.52,0.65,,lognormal,1.31,0.65,0.97 | 0.03
LF.S1H.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.18,0.65,,lognormal,0.39,0.65,,lognormal,0.78,0.65,0.97 | 0.03
LF.S1H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.15,0.65,,lognormal,0.28,0.65,,lognormal,0.48,0.65,0.97 | 0.03
LF.S1H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.08,0.65,,lognormal,0.12,0.65,,lognormal,0.22,0.65,,lognormal,0.38,0.65,0.97 | 0.03
LF.S2L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.24,0.65,,lognormal,0.41,0.65,,lognormal,0.76,0.65,,lognormal,1.46,0.65,0.92 | 0.08
LF.S2L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.2,0.65,,lognormal,0.26,0.65,,lognormal,0.46,0.65,,lognormal,0.84,0.65,0.92 | 0.08
LF.S2L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.17,0.65,,lognormal,0.3,0.65,,lognormal,0.5,0.65,0.92 | 0.08
LF.S2L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.14,0.65,,lognormal,0.23,0.65,,lognormal,0.39,0.65,0.92 | 0.08
LF.S2M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.27,0.65,,lognormal,0.73,0.65,,lognormal,1.62,0.65,0.95 | 0.05
LF.S2M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.22,0.65,,lognormal,0.53,0.65,,lognormal,0.97,0.65,0.95 | 0.05
LF.S2M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.18,0.65,,lognormal,0.35,0.65,,lognormal,0.58,0.65,0.95 | 0.05
LF.S2M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.14,0.65,,lognormal,0.28,0.65,,lognormal,0.47,0.65,0.95 | 0.05
LF.S2H.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.22,0.65,,lognormal,0.65,0.65,,lognormal,1.6,0.65,0.97 | 0.03
LF.S2H.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.19,0.65,,lognormal,0.49,0.65,,lognormal,1.02,0.65,0.97 | 0.03
LF.S2H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.17,0.65,,lognormal,0.36,0.65,,lognormal,0.63,0.65,0.97 | 0.03
LF.S2H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.29,0.65,,lognormal,0.5,0.65,0.97 | 0.03
LF.S3.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.15,0.65,,lognormal,0.26,0.65,,lognormal,0.54,0.65,,lognormal,1,0.65,0.97 | 0.03
LF.S3.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.19,0.65,,lognormal,0.33,0.65,,lognormal,0.6,0.65,0.97 | 0.03
LF.S3.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.13,0.65,,lognormal,0.2,0.65,,lognormal,0.38,0.65,0.97 | 0.03
LF.S3.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.08,0.65,,lognormal,0.1,0.65,,lognormal,0.16,0.65,,lognormal,0.3,0.65,0.97 | 0.03
LF.S4L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.24,0.65,,lognormal,0.39,0.65,,lognormal,0.71,0.65,,lognormal,1.33,0.65,0.92 | 0.08
LF.S4L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.19,0.65,,lognormal,0.26,0.65,,lognormal,0.41,0.65,,lognormal,0.78,0.65,0.92 | 0.08
LF.S4L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.16,0.65,,lognormal,0.26,0.65,,lognormal,0.46,0.65,0.92 | 0.08
LF.S4L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.13,0.65,,lognormal,0.2,0.65,,lognormal,0.36,0.65,0.92 | 0.08
LF.S4M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.16,0.65,,lognormal,0.28,0.65,,lognormal,0.73,0.65,,lognormal,1.56,0.65,0.95 | 0.05
LF.S4M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.22,0.65,,lognormal,0.51,0.65,,lognormal,0.92,0.65,0.95 | 0.05
LF.S4M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.17,0.65,,lognormal,0.31,0.65,,lognormal,0.54,0.65,0.95 | 0.05
LF.S4M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.25,0.65,,lognormal,0.43,0.65,0.95 | 0.05
LF.S4H.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.25,0.65,,lognormal,0.69,0.65,,lognormal,1.63,0.65,0.97 | 0.03
LF.S4H.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.21,0.65,,lognormal,0.51,0.65,,lognormal,0.97,0.65,0.97 | 0.03
LF.S4H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.17,0.65,,lognormal,0.33,0.65,,lognormal,0.59,0.65,0.97 | 0.03
LF.S4H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.14,0.65,,lognormal,0.27,0.65,,lognormal,0.47,0.65,0.97 | 0.03
LF.S5L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.17,0.65,,lognormal,0.28,0.65,,lognormal,0.45,0.65,0.92 | 0.08
LF.S5L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.14,0.65,,lognormal,0.22,0.65,,lognormal,0.37,0.65,0.92 | 0.08
LF.S5M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.18,0.65,,lognormal,0.34,0.65,,lognormal,0.53,0.65,0.95 | 0.05
LF.S5M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.14,0.65,,lognormal,0.28,0.65,,lognormal,0.43,0.65,0.95 | 0.05
LF.S5H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.18,0.65,,lognormal,0.35,0.65,,lognormal,0.58,0.65,0.97 | 0.03
LF.S5H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.08,0.65,,lognormal,0.14,0.65,,lognormal,0.29,0.65,,lognormal,0.46,0.65,0.97 | 0.03
LF.C1L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.21,0.65,,lognormal,0.35,0.65,,lognormal,0.7,0.65,,lognormal,1.37,0.65,0.87 | 0.13
LF.C1L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.16,0.65,,lognormal,0.23,0.65,,lognormal,0.41,0.65,,lognormal,0.77,0.65,0.87 | 0.13
LF.C1L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.15,0.65,,lognormal,0.27,0.65,,lognormal,0.45,0.65,0.87 | 0.13
LF.C1L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.12,0.65,,lognormal,0.21,0.65,,lognormal,0.36,0.65,0.87 | 0.13
LF.C1M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.15,0.65,,lognormal,0.27,0.65,,lognormal,0.73,0.65,,lognormal,1.61,0.65,0.9 | 0.1
LF.C1M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.21,0.65,,lognormal,0.49,0.65,,lognormal,0.89,0.65,0.9 | 0.1
LF.C1M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.17,0.65,,lognormal,0.32,0.65,,lognormal,0.54,0.65,0.9 | 0.1
LF.C1M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.26,0.65,,lognormal,0.43,0.65,0.9 | 0.1
LF.C1H.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.22,0.65,,lognormal,0.62,0.65,,lognormal,1.35,0.65,0.95 | 0.05
LF.C1H.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.18,0.65,,lognormal,0.41,0.65,,lognormal,0.74,0.65,0.95 | 0.05
LF.C1H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.15,0.65,,lognormal,0.27,0.65,,lognormal,0.44,0.65,0.95 | 0.05
LF.C1H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.08,0.65,,lognormal,0.12,0.65,,lognormal,0.21,0.65,,lognormal,0.35,0.65,0.95 | 0.05
LF.C2L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.24,0.65,,lognormal,0.45,0.65,,lognormal,0.9,0.65,,lognormal,1.55,0.65,0.87 | 0.13
LF.C2L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.18,0.65,,lognormal,0.3,0.65,,lognormal,0.49,0.65,,lognormal,0.87,0.65,0.87 | 0.13
LF.C2L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.19,0.65,,lognormal,0.3,0.65,,lognormal,0.52,0.65,0.87 | 0.13
LF.C2L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.15,0.65,,lognormal,0.24,0.65,,lognormal,0.42,0.65,0.87 | 0.13
LF.C2M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.17,0.65,,lognormal,0.36,0.65,,lognormal,0.87,0.65,,lognormal,1.95,0.65,0.9 | 0.1
LF.C2M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.15,0.65,,lognormal,0.26,0.65,,lognormal,0.55,0.65,,lognormal,1.02,0.65,0.9 | 0.1
LF.C2M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.19,0.65,,lognormal,0.38,0.65,,lognormal,0.63,0.65,0.9 | 0.1
LF.C2M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.15,0.65,,lognormal,0.3,0.65,,lognormal,0.5,0.65,0.9 | 0.1
LF.C2H.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.29,0.65,,lognormal,0.82,0.65,,lognormal,1.87,0.65,0.95 | 0.05
LF.C2H.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.23,0.65,,lognormal,0.57,0.65,,lognormal,1.07,0.65,0.95 | 0.05
LF.C2H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.19,0.65,,lognormal,0.38,0.65,,lognormal,0.65,0.65,0.95 | 0.05
LF.C2H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.15,0.65,,lognormal,0.31,0.65,,lognormal,0.52,0.65,0.95 | 0.05
LF.C3L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.17,0.65,,lognormal,0.26,0.65,,lognormal,0.44,0.65,0.85 | 0.15
LF.C3L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.14,0.65,,lognormal,0.21,0.65,,lognormal,0.35,0.65,0.85 | 0.15
LF.C3M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.17,0.65,,lognormal,0.32,0.65,,lognormal,0.51,0.65,0.87 | 0.13
LF.C3M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.14,0.65,,lognormal,0.25,0.65,,lognormal,0.41,0.65,0.87 | 0.13
LF.C3H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.16,0.65,,lognormal,0.33,0.65,,lognormal,0.53,0.65,0.9 | 0.1
LF.C3H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.08,0.65,,lognormal,0.13,0.65,,lognormal,0.27,0.65,,lognormal,0.43,0.65,0.9 | 0.1
LF.PC1.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.2,0.65,,lognormal,0.35,0.65,,lognormal,0.72,0.65,,lognormal,1.25,0.65,0.85 | 0.15
LF.PC1.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.18,0.65,,lognormal,0.24,0.65,,lognormal,0.44,0.65,,lognormal,0.71,0.65,0.85 | 0.15
LF.PC1.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.17,0.65,,lognormal,0.25,0.65,,lognormal,0.45,0.65,0.85 | 0.15
LF.PC1.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.14,0.65,,lognormal,0.21,0.65,,lognormal,0.35,0.65,0.85 | 0.15
LF.PC2L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.24,0.65,,lognormal,0.36,0.65,,lognormal,0.69,0.65,,lognormal,1.23,0.65,0.85 | 0.15
LF.PC2L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.18,0.65,,lognormal,0.25,0.65,,lognormal,0.4,0.65,,lognormal,0.74,0.65,0.85 | 0.15
LF.PC2L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.15,0.65,,lognormal,0.24,0.65,,lognormal,0.44,0.65,0.85 | 0.15
LF.PC2L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.13,0.65,,lognormal,0.19,0.65,,lognormal,0.35,0.65,0.85 | 0.15
LF.PC2M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.17,0.65,,lognormal,0.29,0.65,,lognormal,0.67,0.65,,lognormal,1.51,0.65,0.87 | 0.13
LF.PC2M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.15,0.65,,lognormal,0.21,0.65,,lognormal,0.45,0.65,,lognormal,0.86,0.65,0.87 | 0.13
LF.PC2M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.16,0.65,,lognormal,0.31,0.65,,lognormal,0.52,0.65,0.87 | 0.13
LF.PC2M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.24,0.65,,lognormal,0.42,0.65,0.87 | 0.13
LF.PC2H.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.23,0.65,,lognormal,0.63,0.65,,lognormal,1.49,0.65,0.9 | 0.1
LF.PC2H.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.19,0.65,,lognormal,0.46,0.65,,lognormal,0.9,0.65,0.9 | 0.1
LF.PC2H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.16,0.65,,lognormal,0.31,0.65,,lognormal,0.55,0.65,0.9 | 0.1
LF.PC2H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.25,0.65,,lognormal,0.43,0.65,0.9 | 0.1
LF.RM1L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.3,0.65,,lognormal,0.46,0.65,,lognormal,0.93,0.65,,lognormal,1.57,0.65,0.87 | 0.13
LF.RM1L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.22,0.65,,lognormal,0.3,0.65,,lognormal,0.5,0.65,,lognormal,0.85,0.65,0.87 | 0.13
LF.RM1L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.16,0.65,,lognormal,0.2,0.65,,lognormal,0.29,0.65,,lognormal,0.54,0.65,0.87 | 0.13
LF.RM1L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.16,0.65,,lognormal,0.24,0.65,,lognormal,0.43,0.65,0.87 | 0.13
LF.RM1M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.2,0.65,,lognormal,0.37,0.65,,lognormal,0.81,0.65,,lognormal,1.9,0.65,0.9 | 0.1
LF.RM1M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.18,0.65,,lognormal,0.26,0.65,,lognormal,0.51,0.65,,lognormal,1.03,0.65,0.9 | 0.1
LF.RM1M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.19,0.65,,lognormal,0.35,0.65,,lognormal,0.63,0.65,0.9 | 0.1
LF.RM1M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.15,0.65,,lognormal,0.28,0.65,,lognormal,0.5,0.65,0.9 | 0.1
LF.RM2L.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.26,0.65,,lognormal,0.42,0.65,,lognormal,0.87,0.65,,lognormal,1.49,0.65,0.87 | 0.13
LF.RM2L.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.2,0.65,,lognormal,0.28,0.65,,lognormal,0.47,0.65,,lognormal,0.81,0.65,0.87 | 0.13
LF.RM2L.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.18,0.65,,lognormal,0.28,0.65,,lognormal,0.51,0.65,0.87 | 0.13
LF.RM2L.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.15,0.65,,lognormal,0.22,0.65,,lognormal,0.41,0.65,0.87 | 0.13
LF.RM2M.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.17,0.65,,lognormal,0.33,0.65,,lognormal,0.75,0.65,,lognormal,1.83,0.65,0.9 | 0.1
LF.RM2M.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.16,0.65,,lognormal,0.23,0.65,,lognormal,0.48,0.65,,lognormal,0.99,0.65,0.9 | 0.1
LF.RM2M.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.17,0.65,,lognormal,0.34,0.65,,lognormal,0.6,0.65,0.9 | 0.1
LF.RM2M.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.14,0.65,,lognormal,0.26,0.65,,lognormal,0.47,0.65,0.9 | 0.1
LF.RM2H.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.24,0.65,,lognormal,0.67,0.65,,lognormal,1.78,0.65,0.95 | 0.05
LF.RM2H.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.12,0.65,,lognormal,0.2,0.65,,lognormal,0.48,0.65,,lognormal,1.01,0.65,0.95 | 0.05
LF.RM2H.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.17,0.65,,lognormal,0.35,0.65,,lognormal,0.62,0.65,0.95 | 0.05
LF.RM2H.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.27,0.65,,lognormal,0.5,0.65,0.95 | 0.05
LF.URML.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.14,0.65,,lognormal,0.2,0.65,,lognormal,0.32,0.65,,lognormal,0.46,0.65,0.85 | 0.15
LF.URML.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.13,0.65,,lognormal,0.17,0.65,,lognormal,0.26,0.65,,lognormal,0.37,0.65,0.85 | 0.15
LF.URMM.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.1,0.65,,lognormal,0.16,0.65,,lognormal,0.27,0.65,,lognormal,0.46,0.65,0.85 | 0.15
LF.URMM.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.09,0.65,,lognormal,0.13,0.65,,lognormal,0.21,0.65,,lognormal,0.38,0.65,0.85 | 0.15
LF.MH.HC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.18,0.65,,lognormal,0.31,0.65,,lognormal,0.6,0.65,0.97 | 0.03
LF.MH.MC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.18,0.65,,lognormal,0.31,0.65,,lognormal,0.6,0.65,0.97 | 0.03
LF.MH.LC,0,Peak Ground Acceleration,g,0,0,lognormal,0.11,0.65,,lognormal,0.18,0.65,,lognormal,0.31,0.65,,lognormal,0.6,0.65,0.97 | 0.03
LF.MH.PC,0,Peak Ground Acceleration,g,0,0,lognormal,0.08,0.65,,lognormal,0.11,0.65,,lognormal,0.18,0.65,,lognormal,0.34,0.65,0.97 | 0.03
GF.H.S,0,Permanent Ground Deformation,inch,0,0,lognormal,60,1.256,0.8 | 0.2,,,,,,,,,,,,
GF.H.D,0,Permanent Ground Deformation,inch,0,0,lognormal,184,1.659,0.8 | 0.2,,,,,,,,,,,,
GF.V.S,0,Permanent Ground Deformation,inch,0,0,lognormal,10,1.256,0.8 | 0.2,,,,,,,,,,,,
GF.V.D,0,Permanent Ground Deformation,inch,0,0,lognormal,486,2.362,0.8 | 0.2,,,,,,,,,,,,
